USER,USER,followed_at,notification_preference
U000009,U000236,2022-01-24 22:23:48,none
U000002,U000346,2023-03-17 21:26:23,
U000020,U000072,2022-04-04 11:13:27,none
U000001,U000749,2024-08-14 18:13:56,none
U000013,U000862,2024-01-23 12:37:48,
U000005,U000646,2023-07-10 03:25:27,none
U000001,U000339,2022-07-21 10:17:43,all
U001000,U000381,2023-01-15 20:20:41,
U000077,U000024,2025-04-13 02:11:36,mentions
U000013,U000444,2023-08-28 01:28:37,
U000109,U000400,2024-03-07 12:03:49,
U000004,U000034,2022-03-21 07:34:38,
U000001,U000240,2023-08-09 09:01:47,none
U000010,U000330,2024-11-21 16:04:49,mentions
U000001,U000739,2022-12-25 14:37:05,none
U000001,U000394,2023-03-02 17:57:12,mentions
U000020,U000534,2023-06-29 04:44:07,mentions
U000009,U000989,2023-08-05 00:49:50,mentions
U000002,U000314,2025-08-19 04:11:16,
U000101,U000421,2024-08-24 12:24:42,all
U000002,U000425,2023-03-13 09:01:49,none
U000003,U000988,2023-01-26 04:21:22,all
U000027,U000239,2023-10-17 17:26:25,
U000007,U000895,2023-08-12 11:48:16,mentions
U000028,U000865,2025-05-16 05:52:11,all
U000002,U000695,2022-09-21 16:55:38,all
U000002,U000121,2024-12-07 06:04:27,
U000008,U000120,2023-06-12 02:27:46,
U000131,U000641,2023-09-16 17:24:41,
U000003,U000473,2023-08-09 17:23:42,none
U000022,U000170,2022-08-14 11:56:27,
U000006,U000059,2025-04-29 14:48:00,mentions
U000004,U000145,2023-04-06 08:27:15,none
U000010,U000836,2022-10-24 16:23:53,none
U000008,U000425,2024-05-20 15:58:07,none
U001000,U000600,2025-02-25 13:50:58,mentions
U000009,U000683,2022-08-26 22:59:38,mentions
U000170,U000530,2022-02-08 16:46:14,all
U000006,U000759,2024-12-21 16:23:27,all
U000004,U000612,2023-01-12 19:12:54,mentions
U000014,U000453,2025-07-24 19:29:39,mentions
U000003,U000028,2022-02-19 22:37:39,
U000001,U000992,2022-04-14 14:22:28,all
U000006,U000196,2022-06-11 05:47:26,none
U000001,U000867,2024-01-07 21:58:44,
U000009,U000779,2022-10-16 15:34:06,
U000001,U000165,2024-05-08 23:18:32,none
U000008,U000289,2024-07-17 06:54:39,mentions
U000466,U000759,2024-01-23 22:59:11,all
U000002,U000799,2025-01-19 19:19:00,none
U000025,U000859,2023-06-20 15:36:34,mentions
U000001,U000224,2023-03-27 10:36:29,all
U000002,U000755,2024-02-29 19:59:36,
U000004,U000569,2025-01-27 20:26:15,none
U000004,U000551,2023-05-06 04:21:03,
U000003,U000147,2024-05-06 15:57:51,
U000020,U000808,2023-08-28 08:21:14,mentions
U000017,U000877,2024-07-26 20:14:29,
U000004,U000945,2023-04-26 21:49:19,mentions
U000001,U000321,2022-09-15 03:16:02,all
U000001,U000518,2023-01-22 10:10:12,none
U000001,U000460,2023-10-06 09:30:38,
U000008,U000028,2023-11-19 06:12:35,none
U000004,U000808,2025-11-06 23:55:29,none
U000026,U000268,2023-11-04 08:47:30,all
U000010,U000675,2021-12-28 07:59:18,
U000007,U000111,2022-04-24 18:32:48,
U000007,U000649,2024-02-17 08:17:20,mentions
U000007,U000234,2024-08-06 02:33:45,
U000004,U000634,2023-06-03 01:31:07,
U000004,U000420,2024-02-19 14:49:43,all
U000005,U000370,2024-05-09 09:01:36,
U000119,U000802,2024-05-25 02:44:47,all
U000002,U000387,2024-09-30 15:10:07,
U000005,U000720,2022-10-18 23:43:47,all
U000004,U000706,2023-09-06 19:44:19,
U000006,U000554,2025-09-11 04:11:22,
U000026,U000120,2025-08-13 17:13:28,mentions
U000001,U000914,2021-12-19 01:05:29,all
U000002,U000980,2025-09-19 03:34:33,
U000094,U000063,2022-02-23 06:49:40,
U000001,U000343,2021-12-11 14:22:17,mentions
U000027,U000058,2023-03-07 14:13:13,mentions
U000002,U000850,2022-05-15 03:55:35,none
U000008,U000502,2025-10-22 05:45:33,all
U000539,U000552,2022-08-04 14:51:52,none
U000009,U000010,2022-02-10 21:13:35,none
U000002,U000337,2025-04-04 23:31:38,all
U000005,U000988,2025-09-11 09:28:51,none
U000007,U000140,2024-09-07 08:02:03,
U000004,U000456,2022-08-27 18:07:29,none
U000003,U000225,2024-09-13 05:12:58,none
U000002,U000660,2024-09-25 22:36:58,
U000014,U000105,2023-12-18 21:01:54,
U000013,U000936,2024-10-19 19:16:24,mentions
U000003,U000968,2025-06-10 20:45:10,
U000010,U000888,2023-02-12 03:36:54,
U000005,U000267,2023-11-17 18:11:04,mentions
U000001,U000428,2023-03-01 19:44:34,
U000007,U000652,2023-12-26 21:26:34,
U000023,U000221,2022-06-04 15:15:18,mentions
U000003,U000435,2022-12-14 13:02:31,
U000006,U000076,2024-11-28 11:40:52,
U000242,U000166,2022-02-14 02:11:13,
U000012,U000871,2024-12-11 01:08:00,none
U000005,U000077,2025-09-29 20:46:15,mentions
U000003,U000761,2025-12-03 04:39:16,all
U000004,U000981,2025-04-21 02:09:19,all
U000021,U000086,2025-05-13 14:43:12,
U000084,U000539,2025-04-24 07:34:17,none
U000016,U000908,2024-11-21 05:46:39,
U000002,U000514,2025-06-09 21:55:22,
U000002,U000181,2024-11-19 08:47:23,
U000136,U000079,2023-08-13 09:54:54,
U000002,U000834,2025-03-06 13:50:07,all
U000002,U000423,2022-07-08 15:52:25,none
U000020,U000295,2024-07-21 11:48:41,mentions
U000004,U000437,2022-07-13 22:38:35,mentions
U000004,U000193,2023-09-10 02:16:43,
U000012,U000974,2024-03-31 12:29:35,mentions
U000050,U000580,2022-08-15 20:24:50,mentions
U000022,U000468,2024-09-15 17:32:02,all
U000009,U000942,2023-08-19 12:42:07,
U000014,U000114,2025-08-16 23:17:01,mentions
U000002,U000605,2025-05-29 13:57:37,mentions
U000005,U000575,2022-05-31 10:57:18,
U000008,U000279,2024-02-04 23:45:26,all
U000048,U000599,2022-02-22 11:30:51,mentions
U000001,U000741,2024-11-29 18:54:00,mentions
U000027,U000170,2022-01-03 11:22:41,
U000003,U000986,2022-03-10 08:34:32,
U000005,U000550,2021-12-20 00:49:22,
U000014,U000252,2024-12-22 00:52:42,none
U000939,U000449,2023-11-23 09:13:09,mentions
U000479,U000203,2025-05-12 06:52:30,
U000002,U000228,2024-08-04 00:44:07,none
U000003,U000349,2023-12-15 00:58:59,all
U000025,U000964,2025-01-27 02:29:14,
U000004,U000776,2023-11-03 13:35:27,none
U000021,U000700,2022-11-03 13:01:23,
U000005,U000542,2024-05-20 23:24:07,all
U000002,U000411,2023-08-11 21:51:27,
U000014,U000503,2024-07-12 05:38:40,
U000023,U000708,2023-07-23 17:01:41,mentions
U000021,U000450,2022-06-28 16:20:54,
U000002,U000131,2025-03-13 04:03:28,
U000002,U000255,2023-04-26 11:36:37,mentions
U000004,U000520,2022-05-02 05:31:53,
U000006,U000115,2025-05-02 11:12:34,all
U000036,U000063,2024-10-08 16:20:09,
U000372,U000371,2024-07-20 22:34:19,
U000001,U000461,2025-08-09 21:09:10,
U000002,U000484,2022-06-17 08:58:16,
U000005,U000751,2023-07-08 22:47:41,all
U000037,U000507,2022-08-26 03:02:57,all
U000005,U000245,2024-04-13 18:56:54,all
U000002,U000247,2023-01-04 06:32:40,all
U000002,U000672,2025-11-29 05:50:37,mentions
U000003,U000057,2023-07-15 19:20:57,mentions
U000022,U000169,2022-11-03 07:57:04,none
U000004,U000230,2023-10-01 21:45:50,
U000001,U000745,2024-07-05 01:46:56,all
U000001,U000990,2022-03-27 09:44:10,
U000002,U000927,2023-07-06 06:15:33,
U000008,U000879,2023-04-29 02:01:17,
U000002,U000491,2023-02-24 14:52:14,
U000005,U000658,2023-08-23 03:48:07,
U000004,U000648,2022-02-21 16:19:51,none
U000004,U000185,2024-05-20 03:42:56,
U000289,U000103,2022-12-09 07:35:28,mentions
U000021,U000074,2023-05-20 05:59:18,
U000005,U000822,2025-01-05 08:06:29,all
U000005,U000762,2022-11-24 09:47:04,all
U000005,U000932,2022-03-30 12:49:37,all
U000316,U000871,2022-09-22 16:16:26,
U000005,U000232,2022-10-24 06:38:45,none
U000020,U000141,2022-12-24 06:26:34,none
U000001,U000780,2023-06-01 17:29:55,none
U000001,U000838,2022-10-17 06:52:33,
U000003,U000181,2024-01-20 15:40:15,mentions
U000031,U000547,2025-08-25 12:03:00,all
U000017,U000352,2025-05-10 23:06:48,
U000001,U000751,2023-10-16 16:13:35,none
U000117,U000944,2023-07-01 21:27:51,
U000003,U000576,2022-03-01 21:43:40,
U001000,U000210,2025-10-05 16:30:50,mentions
U000001,U000362,2025-12-02 18:07:07,none
U000004,U000870,2022-11-22 11:14:45,all
U000004,U000095,2025-07-20 21:03:54,
U000003,U000923,2024-05-12 16:49:40,
U000010,U000338,2023-06-05 06:49:07,
U000001,U000431,2025-11-10 13:33:27,
U000003,U000631,2025-01-06 20:59:05,mentions
U000004,U000036,2023-12-01 20:38:56,all
U000025,U000638,2024-01-10 16:24:34,none
U000261,U000931,2025-04-11 10:19:06,
U000005,U000375,2021-12-21 23:06:08,none
U000002,U000345,2023-10-09 20:20:11,
U000016,U000781,2025-07-01 11:40:10,all
U000020,U000057,2025-06-24 01:05:48,all
U000007,U000086,2025-03-30 20:41:53,
U000003,U000678,2022-05-05 05:23:57,
U000021,U000651,2022-12-28 21:26:16,
U000003,U000234,2023-08-24 01:16:53,none
U000002,U000994,2022-12-04 15:22:13,
U000046,U000552,2025-06-03 11:36:28,none
U000007,U000659,2025-01-12 08:24:39,
U000001,U000493,2025-08-19 04:30:20,
U000005,U000424,2021-12-25 16:46:49,none
U000008,U000822,2022-06-05 07:57:13,
U000002,U000626,2023-11-18 18:31:27,mentions
U000006,U000101,2022-01-24 15:10:31,none
U000002,U000588,2022-11-12 10:57:12,
U000003,U000132,2022-05-14 08:41:58,none
U000075,U000539,2023-05-10 09:22:57,
U000008,U000251,2022-03-10 17:34:18,
U000011,U000737,2025-02-03 13:14:30,mentions
U000014,U000704,2023-03-11 08:43:01,all
U000051,U000249,2022-10-19 14:44:57,all
U000014,U000331,2024-09-22 20:05:14,all
U000003,U000708,2022-01-02 17:52:05,
U000004,U000678,2025-03-11 06:38:49,mentions
U001000,U000783,2022-12-08 13:00:32,
U000007,U000096,2023-04-29 23:23:55,mentions
U000010,U000685,2023-11-08 08:14:14,mentions
U000002,U000620,2022-03-12 13:12:52,all
U000006,U000796,2022-11-05 06:49:42,none
U000030,U000020,2023-05-11 13:07:17,
U000002,U000289,2025-08-14 15:13:22,all
U000403,U000427,2025-04-05 04:04:46,
U000004,U000541,2024-02-28 20:12:28,none
U000019,U000207,2022-12-14 12:57:45,mentions
U000004,U000121,2023-12-26 18:20:34,all
U000002,U000661,2025-11-13 01:44:02,all
U000004,U000165,2025-02-28 05:01:48,all
U000034,U000166,2022-09-16 04:15:51,all
U000006,U000088,2024-07-18 22:34:01,
U000083,U000504,2023-06-12 16:33:27,
U000002,U000573,2023-04-29 21:52:39,all
U000007,U000071,2023-01-06 10:40:36,
U000004,U000100,2024-08-04 14:09:58,
U000011,U000049,2023-05-13 08:35:51,none
U000002,U000310,2023-03-07 12:13:22,
U000008,U000691,2025-04-18 19:37:06,
U000004,U000877,2024-01-26 13:24:56,none
U000005,U000437,2022-10-01 13:47:46,all
U000005,U000034,2025-07-04 15:06:20,
U000028,U000809,2022-06-28 03:53:59,none
U000002,U000138,2024-03-18 21:54:46,mentions
U000002,U000169,2024-05-08 18:10:50,mentions
U000005,U000494,2022-05-19 16:45:49,all
U000001,U000355,2025-06-09 16:04:32,
U000001,U000234,2025-09-19 09:06:27,mentions
U000002,U000382,2025-02-09 18:07:11,
U000001,U000317,2025-05-31 01:12:10,mentions
U000001,U000508,2022-03-15 08:12:39,none
U000009,U000596,2023-10-24 23:59:32,all
U000005,U000818,2023-01-17 22:13:25,
U000002,U000732,2025-08-06 02:07:19,none
U000006,U000032,2025-06-24 08:09:18,all
U000005,U000156,2025-02-14 21:55:38,none
U000005,U000122,2023-06-30 03:08:56,all
U000242,U000807,2025-10-15 11:15:09,none
U000002,U000007,2024-12-23 00:29:28,
U000013,U000453,2024-10-09 14:48:07,all
U000003,U000892,2023-05-03 18:22:13,mentions
U000010,U000140,2024-08-16 11:52:34,
U000028,U000146,2022-12-07 19:59:49,all
U000003,U000148,2025-09-03 10:30:32,
U000009,U000265,2022-01-04 23:57:01,all
U000016,U000006,2021-12-08 06:44:32,mentions
U000002,U000449,2022-01-24 17:03:50,all
U000024,U000414,2023-05-27 18:19:49,
U000007,U000366,2024-11-22 12:15:48,mentions
U000012,U000310,2025-01-14 13:15:39,
U000031,U000241,2022-07-02 17:37:29,none
U000010,U000955,2023-11-25 01:37:17,all
U000138,U000581,2023-11-10 11:59:13,
U000002,U000422,2022-03-10 19:52:23,
U000005,U000976,2023-12-30 04:49:10,
U000001,U000569,2025-05-14 01:27:19,none
U000005,U000905,2025-05-30 10:04:41,none
U000001,U000151,2025-01-16 07:08:36,
U000011,U000817,2022-10-13 04:53:21,none
U000010,U000708,2025-02-14 08:41:17,mentions
U000004,U000439,2024-10-14 15:59:35,mentions
U000002,U000694,2024-04-02 04:13:42,all
U000001,U000862,2023-08-02 06:43:00,none
U000003,U000558,2025-12-01 02:19:21,
U000001,U000480,2024-10-15 17:16:55,mentions
U000003,U000685,2023-12-14 08:41:04,
U000001,U000679,2023-03-24 10:14:17,all
U000006,U000922,2023-07-17 10:28:36,none
U000001,U000535,2023-08-11 02:24:34,
U000006,U000178,2023-04-13 08:44:15,all
U000002,U000430,2025-06-20 17:26:00,all
U000003,U000163,2024-12-13 01:19:00,
U000006,U000346,2022-10-27 08:31:16,mentions
U000002,U000815,2023-03-14 14:42:56,none
U000033,U000045,2024-06-09 19:23:39,all
U000008,U000196,2025-03-28 08:36:14,
U000007,U000498,2024-08-01 08:34:58,all
U000005,U000653,2023-05-01 17:21:37,
U000003,U000861,2025-11-23 10:50:39,all
U000016,U000064,2024-10-06 06:56:43,none
U000001,U000952,2023-03-07 05:21:36,all
U000003,U000073,2022-10-06 02:04:01,mentions
U000005,U000723,2024-12-25 15:21:26,all
U000014,U000815,2022-05-08 18:45:17,all
U000005,U000065,2024-01-14 09:32:58,all
U000005,U000327,2023-08-06 18:30:10,mentions
U000003,U000862,2021-12-06 02:32:56,
U000002,U000067,2025-10-01 12:25:12,all
U000002,U000450,2022-10-14 16:27:36,none
U000004,U000786,2023-05-27 14:59:47,
U000003,U000350,2025-08-29 07:49:17,
U000005,U000612,2025-11-25 22:29:37,
U000015,U000246,2024-04-12 20:22:37,none
U000006,U000332,2023-09-15 23:35:46,none
U000005,U000993,2025-04-14 04:33:30,all
U000003,U000159,2021-12-03 13:13:18,
U000004,U000058,2024-03-08 08:10:27,
U000008,U000511,2024-09-18 21:58:23,
U000009,U000922,2023-01-07 13:24:40,
U000003,U000093,2024-03-08 02:17:43,none
U000008,U000446,2023-12-13 05:32:33,
U000011,U000442,2025-07-04 19:52:19,
U000001,U000598,2022-02-12 01:46:56,none
U000016,U000275,2025-10-26 09:06:07,
U000001,U000667,2022-09-07 07:59:59,mentions
U000011,U000192,2025-05-30 06:37:54,mentions
U000179,U000156,2024-07-26 21:18:28,all
U000025,U000941,2022-08-09 09:47:14,mentions
U000008,U000934,2023-02-22 12:51:57,
U000020,U000045,2023-03-29 20:48:21,
U000019,U000394,2025-05-24 19:27:22,
U000052,U000597,2025-01-28 22:02:00,none
U000003,U001000,2025-04-01 05:52:20,
U000003,U000920,2023-09-17 00:11:57,all
U000004,U000813,2021-12-23 01:42:43,
U000006,U000778,2024-05-08 11:55:55,mentions
U000240,U000098,2024-07-10 02:01:08,none
U000011,U000162,2023-11-11 15:13:40,mentions
U000134,U000336,2024-09-28 00:09:13,none
U000003,U000423,2024-08-17 12:45:47,none
U000001,U000646,2024-05-16 20:03:47,none
U000004,U000711,2023-07-23 01:19:57,
U000004,U000017,2022-01-16 20:05:47,none
U000015,U000102,2024-03-20 23:50:46,
U000006,U000160,2022-02-10 07:01:22,none
U000005,U000974,2025-11-08 04:26:41,
U000002,U000717,2023-08-24 16:21:38,mentions
U000002,U000624,2024-05-29 18:20:24,
U000002,U000802,2025-08-14 11:59:59,none
U000002,U000696,2023-04-07 06:52:14,mentions
U000016,U000773,2025-05-22 03:10:01,mentions
U000004,U000318,2025-01-28 20:10:24,mentions
U000003,U000408,2025-01-30 03:25:03,
U000006,U000138,2023-01-30 02:39:28,none
U000005,U000867,2022-07-16 03:08:04,mentions
U000003,U000645,2023-07-13 03:31:22,
U000009,U000112,2023-05-11 07:10:57,mentions
U000007,U000833,2025-10-11 18:22:20,none
U000003,U000601,2024-12-11 09:09:32,mentions
U000002,U000216,2024-03-31 01:52:07,
U000020,U000281,2024-05-08 13:00:23,
U000056,U000282,2023-02-05 16:12:38,
U000005,U000654,2025-04-25 04:41:28,mentions
U000003,U000626,2025-04-14 02:18:02,
U000007,U000128,2025-06-20 16:05:27,
U000007,U000625,2023-02-09 03:33:01,
U000006,U000535,2022-07-25 23:57:29,none
U000009,U000070,2023-03-14 05:12:03,all
U000017,U000739,2025-09-22 12:08:30,mentions
U000032,U000787,2023-05-14 10:16:30,all
U000001,U000478,2024-09-20 09:51:47,none
U000037,U000952,2024-07-25 15:53:19,
U000054,U000242,2024-06-05 08:59:32,mentions
U000008,U000631,2024-07-10 13:39:35,
U000019,U000958,2022-11-25 08:23:33,
U000037,U000372,2023-04-27 12:32:23,mentions
U000006,U000914,2025-01-09 04:00:24,mentions
U000003,U000009,2022-06-11 10:26:46,
U000003,U000586,2023-03-29 03:44:16,none
U000022,U000810,2022-09-20 03:43:48,
U000001,U000677,2021-12-08 03:05:45,
U000007,U000351,2023-03-24 06:18:53,mentions
U000012,U000356,2023-11-20 11:38:05,all
U000003,U000854,2024-08-04 11:39:23,none
U000003,U000470,2023-05-18 01:46:01,none
U000005,U000300,2024-04-21 19:14:26,all
U000037,U000425,2025-09-20 23:30:23,all
U000003,U000005,2022-05-04 21:34:23,none
U000008,U000104,2023-03-04 21:27:08,
U000001,U000797,2025-05-27 16:52:17,none
U000004,U000152,2024-12-15 23:01:14,
U000003,U000177,2024-01-24 02:23:40,
U000002,U000426,2022-11-18 03:36:00,all
U000006,U000476,2022-09-22 00:17:10,
U000004,U000532,2025-05-29 02:15:26,
U000008,U000376,2025-01-04 00:15:33,none
U000003,U000076,2025-11-25 13:33:28,none
U000003,U000442,2023-09-12 22:47:45,mentions
U001000,U000680,2025-10-27 08:28:09,mentions
U000003,U000239,2024-10-18 17:01:10,
U000002,U000024,2024-01-28 03:32:22,
U000002,U000911,2023-01-25 17:03:10,
U000005,U000821,2025-07-10 03:53:18,mentions
U000070,U000626,2024-10-12 08:40:28,mentions
U000006,U000696,2023-05-05 05:42:57,
U000002,U000439,2024-03-30 12:34:53,
U000011,U000417,2022-02-17 09:16:37,all
U000008,U000923,2024-02-10 04:21:49,
U000002,U000248,2025-04-27 21:37:55,
U000008,U000303,2025-10-25 11:43:40,mentions
U000005,U000927,2024-06-13 01:52:10,mentions
U000006,U000565,2023-01-15 05:29:40,mentions
U000024,U000418,2023-10-04 17:15:48,all
U000003,U000096,2024-12-12 08:18:26,none
U000002,U000953,2023-01-14 00:36:47,mentions
U000004,U000716,2022-12-03 14:55:10,mentions
U000016,U000485,2022-10-03 03:34:38,none
U000001,U000170,2024-09-05 22:45:58,all
U000005,U000322,2025-03-28 09:09:23,
U000027,U000695,2023-02-21 13:28:58,none
U000005,U000718,2025-01-27 19:57:48,all
U000002,U000817,2025-06-14 05:21:22,mentions
U000003,U000732,2022-03-22 06:57:49,
U000004,U000161,2025-10-16 02:25:34,none
U000001,U000613,2022-01-28 18:59:52,all
U000005,U000883,2025-05-21 23:42:20,all
U000032,U000536,2025-03-10 19:15:13,
U000001,U000701,2022-10-02 23:33:58,
U000002,U000904,2025-01-29 10:59:00,
U000027,U000705,2024-03-05 08:10:49,
U000002,U000060,2022-11-30 23:11:21,mentions
U000002,U000862,2022-03-26 19:40:42,all
U000012,U000623,2021-12-19 16:06:05,mentions
U000008,U000744,2025-09-09 21:12:34,
U000004,U000117,2023-03-18 12:30:15,mentions
U000015,U000836,2022-11-21 15:12:52,
U000018,U000891,2022-07-10 15:09:23,mentions
U000003,U000834,2022-05-05 06:51:20,
U000022,U000552,2024-10-07 22:36:09,
U000658,U000749,2023-09-04 15:12:12,mentions
U000004,U000540,2024-07-13 08:26:48,
U000011,U000710,2024-11-12 16:55:21,mentions
U000004,U000924,2023-03-29 21:00:37,mentions
U000002,U000914,2024-05-27 06:23:24,
U000002,U000045,2025-02-01 03:45:45,mentions
U000193,U000624,2025-07-19 13:21:11,mentions
U000115,U000486,2024-09-25 04:38:28,all
U000048,U000610,2025-11-17 01:16:48,all
U000007,U000359,2023-05-06 02:24:33,
U000002,U000354,2024-07-25 18:04:36,
U000177,U000508,2025-02-21 00:05:48,mentions
U000002,U000738,2025-06-22 13:10:20,none
U000021,U000839,2024-07-06 22:20:56,none
U000027,U000948,2022-05-28 19:15:00,all
U000010,U000263,2025-08-28 16:51:24,all
U000014,U000194,2025-01-02 18:43:31,none
U000015,U000281,2023-08-24 06:35:41,
U000003,U000193,2025-11-11 11:10:07,
U000003,U000598,2024-10-06 07:26:37,
U000005,U000200,2025-06-29 04:06:51,all
U000007,U000038,2025-10-09 12:47:18,
U000006,U000908,2022-01-29 09:39:19,none
U000106,U000317,2024-12-24 22:39:27,none
U000004,U000310,2021-12-27 03:26:47,
U000003,U000846,2022-07-07 13:00:50,none
U000008,U000100,2024-01-27 10:49:07,none
U000003,U000303,2022-08-10 22:35:34,all
U000001,U000605,2024-08-24 21:27:25,none
U000027,U000463,2022-10-05 22:52:58,
U000002,U000909,2022-03-13 12:45:15,
U000032,U000592,2022-08-08 21:13:36,all
U000245,U000469,2023-11-07 04:36:23,mentions
U000002,U000147,2025-04-14 06:15:04,mentions
U000002,U000937,2025-02-19 01:46:55,none
U001000,U000003,2023-12-03 01:55:25,mentions
U000178,U000753,2025-11-10 18:21:58,none
U000031,U000664,2024-12-24 08:23:41,none
U000001,U000619,2025-06-06 16:03:43,none
U000002,U000415,2023-08-08 03:43:11,none
U000046,U000869,2023-06-16 08:24:48,all
U000006,U000254,2023-07-02 13:31:55,none
U000002,U000397,2023-04-07 00:30:38,
U000652,U000471,2023-01-06 17:02:38,
U000007,U000296,2023-03-29 01:50:17,all
U000006,U000392,2022-05-11 18:26:34,mentions
U000002,U000939,2023-09-02 04:03:36,
U000029,U000211,2023-04-09 00:53:12,
U000004,U000383,2024-03-15 00:09:47,all
U000002,U000513,2025-10-22 12:31:14,
U000003,U000149,2023-12-31 15:09:20,all
U000001,U000995,2022-04-05 04:03:48,
U000022,U000453,2023-09-12 21:37:10,all
U000003,U000295,2024-03-02 07:05:10,none
U000001,U000843,2025-08-18 15:33:02,
U000005,U000640,2024-05-24 13:26:13,mentions
U001000,U000500,2024-03-30 17:36:28,all
U000002,U000084,2025-06-13 20:48:53,none
U000009,U000463,2023-06-11 17:44:52,all
U000004,U000506,2025-11-30 09:58:49,all
U000140,U000751,2024-01-07 12:11:10,
U000010,U000037,2023-12-10 03:27:02,mentions
U000118,U000794,2023-02-17 02:34:54,
U000001,U000519,2023-09-12 02:02:34,none
U000008,U000961,2025-04-20 17:21:14,mentions
U000010,U000819,2025-11-04 06:29:30,
U000095,U000431,2023-12-05 07:21:29,none
U000005,U000469,2022-12-16 13:00:10,none
U000017,U000442,2025-01-27 04:46:03,none
U000014,U000390,2022-12-27 11:21:40,
U000067,U000815,2023-02-06 04:41:50,mentions
U000002,U000505,2022-06-19 08:08:35,
