TWEET,HASHTAG,position_in_tweet,is_promoted
T0002578,H00159,2,False
T0002579,H00003,1,False
T0002580,H00386,1,False
T0002580,H00198,2,False
T0002580,H00347,3,False
T0002580,H00414,4,False
T0002580,H00456,5,False
T0002581,H00469,1,False
T0002581,H00221,2,False
T0002581,H00158,3,False
T0002581,H00183,4,False
T0002582,H00487,1,False
T0002583,H00210,1,False
T0002583,H00138,2,False
T0002583,H00188,3,False
T0002583,H00348,4,False
T0002583,H00073,5,False
T0002584,H00421,1,False
T0002584,H00252,2,False
T0002584,H00188,3,False
T0002584,H00310,4,False
T0002585,H00169,1,False
T0002585,H00252,2,False
T0002585,H00121,3,False
T0002585,H00469,4,True
T0002585,H00089,5,True
T0002586,H00058,1,False
T0002586,H00143,2,False
T0002587,H00030,1,False
T0002587,H00351,2,False
T0002588,H00471,1,False
T0002588,H00037,2,False
T0002588,H00298,3,True
T0002589,H00041,1,False
T0002589,H00351,2,False
T0002590,H00332,1,False
T0002590,H00252,2,False
T0002590,H00221,3,False
T0002592,H00194,1,False
T0002592,H00140,2,False
T0002592,H00218,3,True
T0002592,H00215,4,False
T0002592,H00442,5,False
T0002593,H00011,1,False
T0002593,H00143,2,False
T0002594,H00103,1,False
T0002594,H00310,2,False
T0002594,H00059,3,False
T0002595,H00462,1,False
T0002595,H00414,2,False
T0002595,H00430,3,False
T0002595,H00298,4,False
T0002595,H00169,5,False
T0002596,H00471,1,False
T0002596,H00020,2,False
T0002596,H00269,3,False
T0002596,H00428,4,False
T0002597,H00466,1,False
T0002597,H00054,2,False
T0002597,H00177,3,False
T0002597,H00267,4,False
T0002598,H00218,1,False
T0002598,H00395,2,False
T0002598,H00232,3,False
T0002599,H00267,1,True
T0002599,H00212,2,False
T0002599,H00335,3,False
T0002600,H00226,1,False
T0002600,H00049,2,False
T0002600,H00196,3,False
T0002601,H00122,1,False
T0002602,H00469,1,False
T0002603,H00212,1,False
T0002603,H00070,2,False
T0002603,H00223,3,False
T0002603,H00032,4,False
T0002604,H00183,1,False
T0002604,H00281,2,False
T0002604,H00225,3,False
T0002605,H00221,1,False
T0002606,H00006,1,False
T0002606,H00278,2,False
T0002606,H00245,3,False
T0002606,H00030,4,False
T0002607,H00253,1,False
T0002607,H00158,2,False
T0002607,H00256,3,False
T0002607,H00496,4,False
T0002608,H00358,1,False
T0002608,H00212,2,False
T0002609,H00073,1,False
T0002609,H00278,2,False
T0002609,H00011,3,False
T0002610,H00158,1,False
T0002610,H00006,2,False
T0002610,H00095,3,False
T0002611,H00051,1,False
T0002611,H00334,2,False
T0002611,H00371,3,False
T0002612,H00298,1,False
T0002612,H00358,2,False
T0002612,H00466,3,False
T0002613,H00122,1,False
T0002613,H00005,2,False
T0002614,H00418,1,False
T0002616,H00054,1,False
T0002616,H00395,2,True
T0002616,H00158,3,True
T0002617,H00215,1,False
T0002617,H00474,2,False
T0002618,H00471,1,False
T0002618,H00143,2,False
T0002618,H00417,3,False
T0002618,H00344,4,False
T0002618,H00006,5,False
T0002619,H00402,1,False
T0002619,H00358,2,False
T0002619,H00138,3,False
T0002620,H00070,1,False
T0002620,H00223,2,False
T0002620,H00220,3,False
T0002621,H00414,1,False
T0002621,H00428,2,False
T0002621,H00469,3,False
T0002622,H00109,1,False
T0002622,H00218,2,False
T0002623,H00418,1,False
T0002623,H00109,2,False
T0002624,H00487,1,False
T0002625,H00218,1,False
T0002625,H00497,2,False
T0002625,H00384,3,False
T0002626,H00231,1,False
T0002626,H00210,2,False
T0002626,H00147,3,False
T0002626,H00380,4,False
T0002627,H00373,1,False
T0002627,H00221,2,False
T0002627,H00308,3,False
T0002627,H00306,4,False
T0002627,H00369,5,False
T0002628,H00269,1,False
T0002628,H00247,2,False
T0002628,H00059,3,False
T0002628,H00233,4,False
T0002629,H00028,1,False
T0002629,H00190,2,False
T0002629,H00188,3,False
T0002629,H00414,4,False
T0002629,H00347,5,False
T0002630,H00203,1,False
T0002630,H00334,2,False
T0002630,H00347,3,False
T0002630,H00399,4,False
T0002630,H00032,5,False
T0002631,H00051,1,False
T0002631,H00215,2,False
T0002631,H00039,3,False
T0002631,H00384,4,False
T0002631,H00469,5,False
T0002632,H00462,1,False
T0002632,H00269,2,False
T0002632,H00212,3,False
T0002633,H00177,1,False
T0002633,H00428,2,False
T0002634,H00109,1,False
T0002635,H00267,1,False
T0002635,H00140,2,False
T0002635,H00308,3,False
T0002635,H00331,4,False
T0002635,H00423,5,False
T0002636,H00044,1,False
T0002636,H00190,2,False
T0002637,H00089,1,False
T0002638,H00049,1,False
T0002638,H00322,2,False
T0002638,H00417,3,False
T0002639,H00314,1,False
T0002639,H00351,2,False
T0002639,H00409,3,False
T0002639,H00181,4,False
T0002640,H00358,1,False
T0002640,H00064,2,True
T0002640,H00470,3,False
T0002640,H00472,4,False
T0002640,H00416,5,False
T0002641,H00288,1,False
T0002641,H00347,2,False
T0002641,H00247,3,False
T0002642,H00225,1,False
T0002642,H00384,2,False
T0002643,H00463,1,False
T0002643,H00164,2,False
T0002643,H00162,3,False
T0002643,H00494,4,False
T0002644,H00384,1,False
T0002644,H00245,2,False
T0002644,H00471,3,False
T0002645,H00233,1,False
T0002646,H00384,1,False
T0002646,H00337,2,True
T0002646,H00456,3,False
T0002646,H00010,4,False
T0002646,H00223,5,False
T0002647,H00252,1,False
T0002647,H00118,2,True
T0002647,H00409,3,False
T0002647,H00497,4,False
T0002648,H00198,1,False
T0002650,H00278,1,False
T0002651,H00173,1,False
T0002651,H00051,2,False
T0002651,H00258,3,False
T0002651,H00198,4,False
T0002652,H00059,1,False
T0002652,H00371,2,False
T0002652,H00374,3,False
T0002653,H00103,1,False
T0002653,H00386,2,False
T0002654,H00428,1,False
T0002654,H00268,2,False
T0002655,H00471,1,False
T0002655,H00428,2,False
T0002655,H00215,3,False
T0002656,H00183,1,False
T0002657,H00485,1,False
T0002657,H00239,2,False
T0002657,H00388,3,False
T0002658,H00395,1,False
T0002658,H00280,2,False
T0002659,H00478,1,True
T0002659,H00225,2,True
T0002659,H00203,3,False
T0002659,H00215,4,False
T0002659,H00183,5,False
T0002660,H00169,1,True
T0002660,H00194,2,False
T0002660,H00321,3,False
T0002660,H00466,4,False
T0002662,H00462,1,False
T0002662,H00386,2,False
T0002663,H00006,1,True
T0002663,H00049,2,False
T0002663,H00298,3,False
T0002664,H00462,1,False
T0002664,H00169,2,False
T0002664,H00334,3,False
T0002664,H00010,4,False
T0002665,H00279,1,False
T0002665,H00334,2,False
T0002665,H00314,3,False
T0002665,H00006,4,False
T0002666,H00239,1,False
T0002666,H00399,2,False
T0002666,H00212,3,False
T0002666,H00179,4,False
T0002667,H00181,1,False
T0002669,H00497,1,False
T0002669,H00323,2,False
T0002669,H00058,3,False
T0002670,H00428,1,False
T0002670,H00218,2,False
T0002670,H00252,3,False
T0002670,H00374,4,False
T0002671,H00179,1,False
T0002671,H00181,2,False
T0002671,H00288,3,False
T0002671,H00051,4,False
T0002672,H00258,1,False
T0002672,H00011,2,False
T0002673,H00224,1,False
T0002673,H00344,2,False
T0002673,H00095,3,False
T0002673,H00402,4,False
T0002673,H00442,5,True
T0002674,H00399,1,False
T0002674,H00239,2,False
T0002675,H00306,1,False
T0002675,H00494,2,False
T0002676,H00221,1,True
T0002676,H00049,2,False
T0002677,H00119,1,False
T0002678,H00020,1,False
T0002678,H00456,2,False
T0002678,H00444,3,False
T0002678,H00496,4,False
T0002680,H00037,1,False
T0002680,H00164,2,False
T0002680,H00417,3,False
T0002681,H00487,1,False
T0002682,H00233,1,False
T0002683,H00171,1,False
T0002683,H00165,2,False
T0002683,H00147,3,False
T0002683,H00075,4,False
T0002683,H00416,5,False
T0002684,H00177,1,False
T0002684,H00147,2,False
T0002684,H00322,3,False
T0002684,H00059,4,False
T0002685,H00049,1,False
T0002685,H00253,2,False
T0002685,H00373,3,False
T0002686,H00018,1,False
T0002686,H00103,2,False
T0002686,H00043,3,False
T0002687,H00140,1,False
T0002687,H00178,2,False
T0002687,H00028,3,False
T0002687,H00284,4,False
T0002687,H00351,5,False
T0002688,H00423,1,True
T0002688,H00011,2,False
T0002688,H00256,3,False
T0002688,H00028,4,False
T0002689,H00037,1,False
T0002689,H00323,2,False
T0002689,H00011,3,False
T0002689,H00212,4,False
T0002690,H00103,1,False
T0002690,H00298,2,False
T0002690,H00395,3,False
T0002691,H00358,1,False
T0002691,H00444,2,False
T0002691,H00253,3,False
T0002692,H00233,1,False
T0002692,H00009,2,False
T0002692,H00140,3,False
T0002693,H00165,1,False
T0002693,H00147,2,False
T0002693,H00075,3,False
T0002694,H00210,1,False
T0002694,H00037,2,True
T0002694,H00418,3,False
T0002695,H00011,1,False
T0002695,H00344,2,True
T0002695,H00215,3,False
T0002695,H00152,4,False
T0002695,H00310,5,False
T0002696,H00152,1,False
T0002696,H00414,2,False
T0002697,H00473,1,False
T0002697,H00212,2,False
T0002698,H00334,1,False
T0002698,H00154,2,False
T0002699,H00154,1,False
T0002699,H00446,2,False
T0002699,H00371,3,False
T0002700,H00138,1,False
T0002700,H00305,2,False
T0002700,H00154,3,False
T0002700,H00351,4,False
T0002701,H00388,1,False
T0002701,H00037,2,False
T0002702,H00414,1,False
T0002702,H00306,2,False
T0002702,H00332,3,False
T0002702,H00298,4,False
T0002703,H00196,1,False
T0002703,H00166,2,False
T0002703,H00010,3,False
T0002704,H00381,1,False
T0002704,H00268,2,False
T0002705,H00084,1,False
T0002705,H00039,2,False
T0002706,H00039,1,False
T0002706,H00369,2,False
T0002706,H00470,3,True
T0002706,H00044,4,False
T0002706,H00192,5,False
T0002707,H00221,1,False
T0002707,H00171,2,False
T0002707,H00471,3,False
T0002708,H00091,1,False
T0002708,H00322,2,False
T0002708,H00308,3,False
T0002708,H00020,4,False
T0002709,H00089,1,False
T0002709,H00335,2,False
T0002709,H00190,3,False
T0002709,H00478,4,True
T0002709,H00226,5,False
T0002710,H00278,1,False
T0002710,H00220,2,False
T0002711,H00247,1,False
T0002711,H00010,2,False
T0002712,H00433,1,False
T0002712,H00058,2,False
T0002712,H00011,3,False
T0002713,H00337,1,False
T0002713,H00239,2,False
T0002714,H00075,1,True
T0002714,H00423,2,False
T0002714,H00334,3,False
T0002714,H00192,4,False
T0002715,H00210,1,False
T0002716,H00159,1,True
T0002716,H00258,2,False
T0002717,H00058,1,False
T0002717,H00305,2,False
T0002718,H00417,1,False
T0002718,H00159,2,False
T0002718,H00446,3,False
T0002718,H00395,4,False
T0002718,H00042,5,False
T0002719,H00288,1,False
T0002719,H00196,2,False
T0002719,H00472,3,False
T0002720,H00323,1,False
T0002720,H00192,2,False
T0002720,H00418,3,False
T0002720,H00089,4,False
T0002721,H00306,1,False
T0002722,H00045,1,False
T0002722,H00103,2,False
T0002723,H00028,1,False
T0002723,H00039,2,False
T0002723,H00279,3,False
T0002723,H00223,4,False
T0002724,H00158,1,False
T0002724,H00089,2,False
T0002724,H00009,3,False
T0002725,H00373,1,False
T0002726,H00485,1,True
T0002726,H00409,2,False
T0002726,H00280,3,False
T0002727,H00006,1,False
T0002727,H00395,2,False
T0002727,H00045,3,False
T0002728,H00051,1,False
T0002728,H00279,2,False
T0002729,H00485,1,False
T0002729,H00024,2,False
T0002729,H00373,3,True
T0002730,H00049,1,False
T0002730,H00176,2,False
T0002731,H00138,1,False
T0002731,H00332,2,False
T0002731,H00233,3,False
T0002731,H00166,4,False
T0002732,H00166,1,False
T0002732,H00003,2,False
T0002732,H00330,3,False
T0002733,H00469,1,False
T0002733,H00231,2,False
T0002733,H00111,3,False
T0002733,H00215,4,False
T0002733,H00335,5,False
T0002734,H00020,1,False
T0002734,H00442,2,True
T0002734,H00416,3,False
T0002735,H00198,1,False
T0002735,H00384,2,False
T0002735,H00159,3,False
T0002736,H00223,1,False
T0002736,H00322,2,False
T0002736,H00171,3,False
T0002736,H00487,4,False
T0002737,H00433,1,False
T0002737,H00402,2,False
T0002737,H00417,3,False
T0002738,H00334,1,False
T0002738,H00024,2,False
T0002738,H00331,3,False
T0002739,H00220,1,False
T0002739,H00233,2,False
T0002739,H00212,3,False
T0002740,H00358,1,False
T0002740,H00399,2,False
T0002740,H00165,3,False
T0002741,H00138,1,False
T0002741,H00179,2,False
T0002741,H00485,3,False
T0002741,H00024,4,False
T0002742,H00470,1,False
T0002742,H00162,2,False
T0002742,H00084,3,False
T0002743,H00326,1,False
T0002743,H00176,2,False
T0002743,H00121,3,False
T0002743,H00043,4,False
T0002743,H00059,5,False
T0002744,H00386,1,False
T0002744,H00122,2,False
T0002744,H00416,3,False
T0002744,H00192,4,False
T0002745,H00010,1,False
T0002745,H00474,2,False
T0002745,H00218,3,False
T0002745,H00030,4,False
T0002746,H00058,1,False
T0002746,H00039,2,False
T0002746,H00418,3,False
T0002746,H00089,4,False
T0002746,H00332,5,False
T0002747,H00239,1,True
T0002747,H00208,2,False
T0002747,H00446,3,False
T0002748,H00442,1,False
T0002748,H00256,2,False
T0002748,H00041,3,False
T0002748,H00103,4,False
T0002749,H00335,1,False
T0002749,H00009,2,False
T0002750,H00494,1,False
T0002751,H00011,1,False
T0002751,H00018,2,False
T0002751,H00084,3,False
T0002751,H00451,4,False
T0002752,H00212,1,False
T0002752,H00010,2,False
T0002753,H00088,1,False
T0002753,H00369,2,False
T0002753,H00005,3,False
T0002754,H00284,1,False
T0002755,H00374,1,False
T0002755,H00232,2,False
T0002755,H00331,3,False
T0002755,H00064,4,False
T0002755,H00298,5,False
T0002756,H00039,1,False
T0002756,H00462,2,False
T0002756,H00433,3,False
T0002758,H00233,1,False
T0002758,H00111,2,False
T0002758,H00121,3,False
T0002759,H00321,1,True
T0002759,H00402,2,False
T0002759,H00091,3,False
T0002759,H00335,4,False
T0002760,H00024,1,False
T0002760,H00278,2,False
T0002760,H00472,3,False
T0002760,H00183,4,False
T0002760,H00018,5,False
T0002761,H00070,1,True
T0002761,H00073,2,False
T0002761,H00221,3,False
T0002762,H00433,1,False
T0002763,H00497,1,False
T0002763,H00268,2,False
T0002763,H00470,3,False
T0002763,H00194,4,False
T0002763,H00111,5,True
T0002764,H00042,1,False
T0002764,H00226,2,False
T0002764,H00181,3,False
T0002764,H00322,4,False
T0002764,H00152,5,False
T0002765,H00494,1,False
T0002766,H00143,1,False
T0002767,H00374,1,False
T0002767,H00084,2,False
T0002767,H00268,3,False
T0002768,H00399,1,False
T0002768,H00119,2,False
T0002768,H00371,3,False
T0002769,H00140,1,False
T0002769,H00358,2,False
T0002769,H00118,3,False
T0002770,H00332,1,False
T0002770,H00456,2,False
T0002771,H00003,1,False
T0002772,H00253,1,False
T0002772,H00041,2,False
T0002772,H00433,3,False
T0002773,H00380,1,False
T0002773,H00192,2,False
T0002774,H00322,1,False
T0002774,H00388,2,False
T0002775,H00051,1,False
T0002775,H00268,2,False
T0002775,H00470,3,False
T0002776,H00010,1,False
T0002776,H00484,2,False
T0002777,H00179,1,False
T0002777,H00075,2,False
T0002777,H00103,3,False
T0002778,H00088,1,False
T0002778,H00165,2,False
T0002778,H00442,3,False
T0002778,H00095,4,False
T0002779,H00245,1,False
T0002780,H00281,1,False
T0002780,H00154,2,False
T0002780,H00267,3,False
T0002781,H00215,1,False
T0002781,H00075,2,False
T0002781,H00208,3,False
T0002782,H00041,1,False
T0002783,H00024,1,False
T0002783,H00179,2,False
T0002783,H00371,3,False
T0002783,H00054,4,False
T0002784,H00384,1,True
T0002784,H00413,2,False
T0002785,H00028,1,False
T0002785,H00198,2,False
T0002786,H00466,1,False
T0002786,H00011,2,False
T0002787,H00049,1,True
T0002787,H00059,2,False
T0002787,H00118,3,True
T0002788,H00178,1,False
T0002788,H00217,2,False
T0002788,H00166,3,True
T0002789,H00095,1,False
T0002789,H00371,2,False
T0002790,H00268,1,False
T0002790,H00232,2,False
T0002790,H00314,3,False
T0002790,H00402,4,False
T0002790,H00337,5,False
T0002791,H00381,1,False
T0002791,H00225,2,False
T0002792,H00183,1,False
T0002792,H00496,2,False
T0002793,H00280,1,False
T0002793,H00433,2,False
T0002794,H00323,1,False
T0002795,H00088,1,False
T0002795,H00188,2,False
T0002795,H00381,3,False
T0002795,H00196,4,False
T0002795,H00205,5,False
T0002796,H00005,1,False
T0002796,H00030,2,False
T0002796,H00423,3,False
T0002796,H00070,4,False
T0002797,H00221,1,True
T0002797,H00347,2,False
T0002797,H00020,3,False
T0002797,H00165,4,False
T0002798,H00323,1,False
T0002798,H00413,2,False
T0002798,H00256,3,True
T0002799,H00138,1,False
T0002799,H00321,2,False
T0002799,H00058,3,True
T0002800,H00239,1,False
T0002800,H00095,2,False
T0002800,H00416,3,False
T0002800,H00118,4,False
T0002800,H00463,5,False
T0002801,H00478,1,False
T0002801,H00152,2,False
T0002802,H00332,1,False
T0002802,H00268,2,False
T0002803,H00474,1,False
T0002803,H00298,2,False
T0002804,H00041,1,False
T0002804,H00030,2,False
T0002805,H00399,1,False
T0002805,H00232,2,False
T0002805,H00472,3,False
T0002805,H00469,4,False
T0002806,H00159,1,False
T0002806,H00496,2,False
T0002807,H00044,1,False
T0002807,H00463,2,False
T0002807,H00414,3,True
T0002807,H00284,4,False
T0002807,H00159,5,False
T0002808,H00162,1,False
T0002809,H00005,1,False
T0002809,H00018,2,False
T0002810,H00140,1,False
T0002810,H00041,2,False
T0002810,H00395,3,False
T0002810,H00158,4,False
T0002810,H00118,5,False
T0002811,H00399,1,False
T0002811,H00198,2,False
T0002811,H00024,3,True
T0002812,H00044,1,False
T0002812,H00049,2,False
T0002812,H00171,3,False
T0002812,H00268,4,False
T0002813,H00245,1,False
T0002813,H00179,2,False
T0002814,H00165,1,False
T0002814,H00322,2,False
T0002815,H00075,1,False
T0002815,H00196,2,False
T0002815,H00487,3,False
T0002815,H00335,4,False
T0002815,H00456,5,False
T0002816,H00183,1,False
T0002816,H00421,2,False
T0002816,H00171,3,False
T0002816,H00089,4,False
T0002817,H00020,1,False
T0002817,H00278,2,False
T0002817,H00469,3,False
T0002818,H00018,1,False
T0002818,H00119,2,False
T0002819,H00018,1,False
T0002820,H00203,1,False
T0002820,H00109,2,False
T0002820,H00330,3,False
T0002820,H00147,4,False
T0002820,H00334,5,False
T0002821,H00070,1,False
T0002821,H00043,2,False
T0002821,H00463,3,False
T0002821,H00223,4,False
T0002822,H00192,1,False
T0002822,H00217,2,False
T0002822,H00348,3,False
T0002823,H00095,1,False
T0002823,H00217,2,False
T0002823,H00091,3,False
T0002823,H00196,4,False
T0002824,H00028,1,False
T0002824,H00043,2,False
T0002824,H00030,3,False
T0002824,H00221,4,False
T0002824,H00210,5,False
T0002825,H00386,1,False
T0002825,H00343,2,False
T0002825,H00217,3,False
T0002825,H00173,4,False
T0002826,H00073,1,False
T0002826,H00111,2,False
T0002826,H00253,3,False
T0002827,H00225,1,False
T0002827,H00109,2,False
T0002828,H00032,1,False
T0002828,H00348,2,False
T0002828,H00409,3,False
T0002828,H00006,4,False
T0002829,H00428,1,False
T0002829,H00095,2,False
T0002830,H00121,1,False
T0002830,H00059,2,False
T0002830,H00269,3,True
T0002830,H00413,4,False
T0002831,H00162,1,False
T0002831,H00485,2,False
T0002832,H00337,1,False
T0002832,H00003,2,False
T0002833,H00386,1,False
T0002833,H00122,2,False
T0002834,H00337,1,False
T0002834,H00252,2,False
T0002835,H00284,1,False
T0002835,H00220,2,False
T0002836,H00109,1,False
T0002836,H00413,2,False
T0002837,H00381,1,False
T0002837,H00075,2,False
T0002838,H00215,1,False
T0002838,H00024,2,False
T0002838,H00203,3,False
T0002839,H00369,1,False
T0002839,H00208,2,False
T0002839,H00374,3,False
T0002839,H00158,4,False
T0002839,H00192,5,False
T0002840,H00143,1,False
T0002841,H00039,1,False
T0002841,H00344,2,False
T0002842,H00122,1,False
T0002842,H00231,2,False
T0002842,H00330,3,False
T0002843,H00196,1,False
T0002843,H00122,2,False
T0002843,H00073,3,False
T0002843,H00373,4,False
T0002843,H00344,5,False
T0002844,H00005,1,False
T0002844,H00010,2,False
T0002845,H00119,1,False
T0002845,H00267,2,False
T0002846,H00472,1,False
T0002846,H00494,2,False
T0002846,H00166,3,False
T0002846,H00386,4,False
T0002847,H00351,1,False
T0002847,H00456,2,False
T0002848,H00005,1,False
T0002848,H00205,2,False
T0002848,H00348,3,False
T0002848,H00198,4,False
T0002848,H00413,5,False
T0002849,H00334,1,False
T0002849,H00005,2,False
T0002849,H00225,3,False
T0002850,H00037,1,False
T0002850,H00121,2,False
T0002850,H00444,3,False
T0002851,H00279,1,False
T0002851,H00413,2,False
T0002851,H00196,3,False
T0002852,H00284,1,False
T0002853,H00252,1,False
T0002853,H00159,2,False
T0002854,H00217,1,False
T0002854,H00494,2,False
T0002855,H00347,1,False
T0002855,H00402,2,False
T0002855,H00456,3,False
T0002855,H00232,4,False
T0002856,H00171,1,False
T0002856,H00143,2,False
