USER,TWEET,engagement_type,engaged_at,is_organic
U000113,T0002893,like,2023-10-13 19:26:14,True
U000591,T0000591,like,2024-09-14 07:48:23,True
U000556,T0004856,like,2022-09-23 21:56:36,True
U000980,T0004414,retweet,2022-10-24 14:27:13,True
U000432,T0000486,retweet,2024-02-15 11:57:14,False
U000749,T0003845,like,2025-11-20 11:51:27,True
U000779,T0003356,like,2022-12-03 07:09:39,True
U000741,T0002507,like,2025-01-22 21:05:48,False
U000494,T0002948,like,2023-07-11 21:50:48,True
U000610,T0003069,like,2025-06-22 04:57:08,True
U000239,T0003936,like,2023-07-19 10:57:20,True
U000152,T0003969,like,2024-12-25 10:37:37,False
U000274,T0003836,retweet,2023-09-26 21:07:02,True
U000260,T0003539,like,2025-08-19 06:24:19,True
U000601,T0004888,like,2023-07-05 19:47:25,True
U000240,T0004541,like,2025-08-25 15:14:21,True
U000340,T0002058,like,2023-11-28 16:44:38,True
U000064,T0002179,like,2022-04-21 14:21:58,True
U000695,T0003801,like,2025-08-10 14:46:40,True
U000649,T0004280,like,2025-08-12 19:19:00,True
U000902,T0001967,like,2023-11-20 15:44:35,True
U000459,T0004806,like,2024-06-23 09:02:07,True
U000655,T0002793,retweet,2024-11-21 09:57:48,True
U000592,T0003326,like,2022-05-16 08:10:45,True
U000717,T0004036,quote,2022-07-24 00:15:03,False
U000714,T0004472,retweet,2022-08-15 00:12:53,False
U000906,T0001660,retweet,2022-08-20 05:56:45,True
U000624,T0004736,like,2024-12-10 03:34:23,False
U000215,T0003384,retweet,2025-08-04 14:08:28,True
U000512,T0002816,retweet,2023-04-12 05:47:14,True
U000837,T0004889,like,2023-01-21 19:30:20,True
U000731,T0004904,like,2021-12-27 09:36:26,True
U000186,T0002380,like,2024-10-05 07:36:16,True
U000557,T0004118,retweet,2025-05-06 05:05:15,True
U000772,T0002378,like,2024-12-15 18:37:05,True
U000654,T0004787,retweet,2025-08-08 01:46:17,True
U000771,T0001120,like,2023-02-03 04:47:13,True
U000869,T0000186,retweet,2022-01-17 06:35:42,True
U000448,T0002316,reply,2023-11-17 19:12:31,True
U000352,T0001955,like,2025-11-08 10:10:45,True
U000020,T0004982,like,2024-03-06 02:26:17,True
U000435,T0004578,like,2025-01-30 20:35:50,True
U000092,T0000662,like,2023-11-25 08:52:08,True
U000788,T0004083,retweet,2022-05-18 10:47:17,True
U000492,T0000971,like,2025-04-21 18:23:32,True
U000390,T0003017,like,2024-07-08 20:06:44,True
U000836,T0000387,like,2023-06-28 22:37:22,True
U000480,T0001792,like,2023-08-01 04:15:11,True
U000640,T0000929,like,2024-02-13 20:39:26,True
U000426,T0004779,retweet,2023-12-29 07:48:35,True
U000645,T0004521,like,2022-04-08 15:47:59,False
U000125,T0001376,like,2022-01-26 16:27:13,True
U000365,T0003393,like,2023-08-26 23:23:29,True
U000217,T0001674,like,2025-11-20 00:49:28,True
U000215,T0002904,reply,2023-06-06 15:10:54,True
U000962,T0002524,like,2022-09-28 16:57:59,True
U000225,T0001115,retweet,2023-11-05 17:33:55,True
U000619,T0002525,like,2023-04-03 07:17:25,True
U000380,T0003104,like,2022-03-06 23:55:56,True
U000457,T0001549,retweet,2025-09-16 04:04:55,True
U000189,T0002072,like,2025-09-02 21:02:09,True
U000739,T0003848,quote,2024-06-20 21:12:10,True
U000123,T0001045,like,2025-08-27 08:04:29,True
U000299,T0001371,like,2023-08-31 19:17:26,True
U000970,T0004235,like,2023-11-19 15:36:14,False
U000371,T0000510,retweet,2025-01-30 06:41:57,True
U000846,T0003326,retweet,2023-09-09 09:16:54,True
U000503,T0000036,retweet,2025-08-31 12:58:21,True
U000552,T0001455,like,2025-09-09 23:11:09,True
U000557,T0001130,retweet,2023-04-25 03:44:52,True
U000790,T0002053,like,2023-08-07 01:55:32,False
U000161,T0002400,reply,2021-12-27 08:01:18,True
U000861,T0000317,like,2025-08-17 15:12:20,True
U000505,T0000184,like,2022-12-21 02:58:19,True
U000936,T0001265,quote,2022-06-07 11:23:03,True
U000504,T0001577,retweet,2022-12-09 07:39:12,True
U000541,T0000973,like,2023-10-25 17:52:26,True
U000180,T0001024,like,2024-03-10 15:06:30,False
U000206,T0003366,retweet,2022-07-09 22:37:20,True
U000701,T0000943,like,2023-02-07 03:15:49,False
U000420,T0000351,like,2022-07-30 22:45:31,True
U000949,T0003966,like,2023-11-18 22:27:57,True
U000362,T0000584,like,2025-06-27 22:11:57,False
U000823,T0004569,like,2022-04-12 15:51:17,True
U000268,T0004417,like,2024-03-22 15:03:08,True
U000793,T0003955,like,2024-11-18 19:17:33,True
U000634,T0001352,like,2025-10-30 22:16:58,True
U000135,T0004694,retweet,2022-01-07 16:58:05,False
U000077,T0000530,like,2023-10-24 23:54:42,True
U000374,T0002664,quote,2024-11-07 09:42:33,False
U000446,T0001307,like,2023-09-11 05:29:37,False
U000458,T0002970,like,2023-06-11 06:05:34,True
U000513,T0003154,retweet,2023-05-04 07:01:12,True
U000211,T0003188,like,2022-10-03 16:59:20,True
U000969,T0004085,like,2024-10-10 00:04:44,False
U000263,T0000684,retweet,2023-08-12 11:57:29,True
U000331,T0001767,retweet,2025-09-19 11:20:37,True
U000843,T0000369,retweet,2025-12-01 21:43:07,True
U000764,T0001233,like,2025-10-21 04:28:45,True
U000321,T0002011,like,2023-10-16 03:46:05,False
U000331,T0000684,retweet,2022-04-28 09:30:30,False
U000101,T0000669,retweet,2022-01-04 04:29:15,True
U000794,T0003789,like,2023-05-18 17:36:23,True
U000951,T0004445,like,2025-05-21 20:26:29,True
U000387,T0002558,like,2023-07-10 23:31:28,True
U000701,T0003225,retweet,2022-12-12 08:39:38,True
U000784,T0002925,like,2025-11-29 15:36:47,True
U000906,T0004698,retweet,2025-04-06 08:20:53,True
U000923,T0004036,reply,2023-12-03 15:29:08,True
U000233,T0003442,like,2024-09-10 00:22:05,True
U000517,T0004850,retweet,2023-12-07 08:56:19,True
U000308,T0004618,reply,2023-10-01 04:23:46,False
U000288,T0002902,like,2025-02-01 21:43:29,False
U000843,T0000591,retweet,2023-10-30 04:27:54,True
U000506,T0002030,retweet,2024-09-30 14:24:55,True
U000077,T0001570,like,2024-08-08 04:01:18,True
U000099,T0002670,like,2025-06-19 13:00:22,True
U000943,T0000371,like,2022-02-04 05:19:56,True
U000980,T0004012,retweet,2025-05-25 22:36:40,True
U000720,T0002414,like,2023-08-10 23:51:48,False
U000357,T0000572,like,2024-05-07 08:18:28,True
U000384,T0003208,reply,2022-05-21 04:14:35,True
U000809,T0001036,like,2024-09-02 15:30:41,True
U000703,T0000185,like,2023-10-11 20:05:05,False
U000415,T0000882,like,2022-10-07 12:28:43,True
U000737,T0000737,like,2024-12-10 12:40:08,True
U000597,T0002150,like,2024-11-15 14:00:24,True
U000047,T0000901,like,2025-06-02 11:09:33,True
U000114,T0004388,like,2024-03-04 01:47:15,True
U000897,T0002216,like,2024-03-31 05:21:00,True
U000193,T0002665,like,2025-08-25 14:31:43,False
U000813,T0003316,like,2023-07-12 03:53:15,True
U000127,T0002365,like,2025-05-11 11:28:52,True
U000181,T0000996,retweet,2025-06-29 05:21:02,True
U000391,T0004827,retweet,2025-09-29 14:43:33,True
U000383,T0004733,like,2025-08-03 21:26:30,True
U000575,T0000921,like,2023-09-03 12:26:41,True
U000491,T0002902,quote,2022-04-06 01:43:50,True
U000315,T0002409,like,2024-10-11 01:33:20,True
U000835,T0001268,like,2023-06-23 12:02:04,True
U000606,T0001819,like,2023-11-09 23:49:30,True
U000574,T0003356,retweet,2022-11-27 14:05:09,False
U000813,T0004353,like,2024-09-18 08:10:39,True
U000341,T0004149,like,2022-06-20 22:20:33,True
U000650,T0004447,retweet,2023-06-27 07:28:17,True
U000499,T0004185,like,2022-11-25 10:25:55,True
U000667,T0002819,like,2023-04-29 12:30:41,True
U000771,T0003001,like,2023-03-02 08:36:11,True
U000110,T0003339,reply,2025-11-27 01:09:12,False
U000305,T0002378,like,2024-07-15 17:04:00,False
U000955,T0003996,like,2022-03-14 19:06:25,True
U000503,T0001352,like,2024-11-13 04:55:48,True
U000412,T0004698,reply,2022-07-06 02:10:28,True
U000104,T0000670,like,2022-12-17 20:12:55,True
U000809,T0004674,like,2023-07-28 18:25:11,False
U000553,T0002409,like,2025-02-08 16:55:14,True
U000142,T0004541,like,2023-04-18 05:30:42,True
U000563,T0004811,like,2024-02-14 17:35:51,True
U000400,T0002112,like,2023-03-24 23:45:03,True
U000321,T0001389,like,2022-01-28 06:58:38,True
U000340,T0000670,like,2023-04-28 16:19:12,True
U000627,T0003809,like,2022-09-06 17:24:15,True
U000245,T0000530,like,2024-08-12 15:41:19,True
U000304,T0004247,retweet,2022-09-07 07:18:50,True
U000841,T0002024,like,2021-12-17 17:30:46,True
U000865,T0004856,retweet,2024-12-02 06:27:15,True
U000399,T0003801,like,2024-04-03 11:02:19,True
U000450,T0003119,like,2023-10-07 03:47:53,False
U000564,T0004593,retweet,2025-06-07 03:42:15,False
U000272,T0000169,retweet,2024-04-14 18:56:03,True
U000869,T0003001,retweet,2025-04-23 16:11:05,True
U000591,T0003109,like,2022-01-26 01:20:32,True
U000581,T0004085,retweet,2023-10-16 12:46:50,True
U000029,T0001415,retweet,2024-04-08 20:12:02,True
U000575,T0004894,like,2024-02-14 19:04:20,True
U000975,T0003132,like,2022-10-08 22:48:21,True
U000369,T0001126,like,2023-07-17 05:36:33,True
U000897,T0002667,like,2025-12-02 04:19:34,True
U000790,T0004784,like,2024-02-27 20:19:01,True
U000457,T0004966,retweet,2022-05-06 10:12:47,True
U000765,T0003554,reply,2024-05-08 13:34:50,True
U000019,T0002378,like,2022-07-06 09:07:04,True
U000795,T0001599,like,2022-10-06 14:50:35,True
U000834,T0001933,retweet,2025-08-04 18:51:56,True
U000841,T0004694,like,2025-01-09 00:02:59,True
U000828,T0003929,like,2023-03-17 02:06:15,True
U000162,T0003593,like,2022-06-24 18:21:10,True
U000841,T0003622,retweet,2024-12-08 20:41:01,True
U000860,T0001268,like,2023-03-08 08:38:08,True
U000202,T0002892,reply,2024-01-22 08:26:29,True
U000838,T0003060,like,2025-11-29 15:37:52,True
U000341,T0000438,like,2022-08-19 01:47:06,True
U000034,T0001519,like,2025-03-07 18:45:46,True
U000850,T0004724,reply,2024-03-18 16:54:24,True
U000284,T0002214,like,2025-11-05 13:27:56,False
U000622,T0003437,retweet,2024-01-07 11:33:00,True
U000275,T0004807,like,2022-12-20 06:50:13,False
U000784,T0000336,reply,2025-06-25 10:31:02,True
U000347,T0004021,reply,2024-11-01 09:21:54,False
U000541,T0002187,quote,2024-07-12 18:46:39,True
U000581,T0001130,like,2022-01-28 21:37:18,True
U000835,T0000263,like,2025-06-25 16:36:56,True
U000958,T0000116,like,2022-04-11 13:37:23,True
U000938,T0001906,like,2022-12-17 01:59:36,True
U000477,T0002291,like,2025-05-15 21:08:38,True
U000909,T0003024,reply,2025-07-14 23:14:51,True
U000959,T0003872,retweet,2022-06-08 14:15:43,True
U000784,T0003402,retweet,2022-05-22 12:43:03,True
U000073,T0004011,retweet,2021-12-04 08:22:03,True
U000819,T0000750,reply,2023-04-05 23:55:52,True
U000771,T0001250,like,2025-04-16 02:03:41,True
U000994,T0001364,like,2024-08-09 13:30:38,False
U000581,T0002891,like,2024-10-21 10:54:06,True
U000173,T0002724,reply,2024-04-13 07:20:51,True
U000745,T0001503,like,2023-07-18 11:25:00,False
U000994,T0003071,like,2023-09-10 08:13:37,True
U000799,T0000591,retweet,2025-01-02 03:56:44,True
U000733,T0000586,retweet,2025-10-07 03:59:48,True
U000448,T0003299,reply,2025-03-05 23:20:59,True
U000214,T0002359,like,2022-10-07 09:34:10,True
U000435,T0001670,reply,2025-02-10 18:52:53,True
U000540,T0003014,like,2023-11-15 11:47:14,True
U000353,T0000615,like,2022-03-03 07:38:29,True
U000871,T0002690,like,2024-06-14 00:45:04,True
U000192,T0003132,reply,2023-06-04 02:00:57,True
U000860,T0001453,like,2024-11-18 14:07:04,True
U000860,T0004854,quote,2024-06-28 00:36:03,True
U000864,T0000213,like,2023-09-13 18:42:20,False
U000705,T0003754,like,2025-08-27 23:24:45,True
U000803,T0002201,like,2025-01-21 06:09:11,True
U000035,T0003881,retweet,2025-01-26 18:40:28,True
U000516,T0000827,retweet,2023-03-15 07:17:49,True
U000061,T0001916,retweet,2023-11-15 06:01:25,True
U000865,T0001231,like,2024-06-05 23:51:10,True
U000511,T0004173,retweet,2022-11-04 11:25:09,True
U000606,T0001225,like,2025-06-05 22:10:33,True
U000378,T0002745,retweet,2022-09-19 13:02:02,True
U000734,T0000901,like,2023-04-08 23:20:21,True
U000624,T0004004,like,2025-02-16 00:39:07,True
U000817,T0003996,reply,2023-04-30 20:28:16,True
U000561,T0003142,like,2025-06-26 15:52:18,True
U000996,T0001214,like,2023-09-18 09:02:07,True
U000258,T0004594,like,2022-06-01 22:06:23,True
U000935,T0002988,retweet,2024-06-29 04:03:44,True
U000374,T0003581,like,2022-04-13 01:46:50,True
U000439,T0004999,reply,2024-12-08 02:28:38,False
U000347,T0001697,retweet,2025-09-27 23:50:48,True
U000911,T0002356,retweet,2024-08-04 11:18:00,True
U000335,T0000039,like,2025-07-23 21:12:27,True
U000278,T0002364,like,2023-07-06 08:28:53,True
U000170,T0000330,retweet,2022-06-17 19:24:42,True
U000357,T0003763,like,2023-09-13 04:23:57,True
U000150,T0000684,like,2024-08-24 07:46:57,True
U000917,T0001980,like,2025-01-22 18:34:35,True
U000830,T0000742,like,2024-05-02 22:41:23,False
U000614,T0003827,like,2025-01-09 18:57:52,True
U000857,T0001240,like,2025-10-26 00:13:13,True
U000954,T0002053,like,2024-09-03 22:17:14,True
U000516,T0003697,like,2025-11-08 05:58:12,True
U000770,T0004522,like,2022-12-18 19:15:25,True
U000068,T0000750,like,2025-07-23 20:20:12,True
U000459,T0003515,reply,2022-02-10 11:46:45,True
U000932,T0002931,like,2025-09-20 08:32:44,True
U000013,T0001980,retweet,2023-07-30 23:46:59,True
U000520,T0003730,like,2025-04-13 13:49:56,False
U000965,T0002240,like,2024-11-28 01:39:12,True
U000437,T0001496,retweet,2024-02-21 08:10:31,False
U000931,T0003772,like,2023-12-20 09:02:23,True
U000722,T0003491,like,2025-11-03 21:51:08,True
U000182,T0003719,like,2022-01-15 06:14:47,True
U000254,T0004012,reply,2024-11-30 19:13:55,False
U000067,T0001863,like,2025-04-17 03:40:43,True
U000354,T0001078,like,2024-05-28 07:42:44,True
U000839,T0003477,like,2022-07-23 16:51:30,True
U000573,T0000756,like,2023-07-18 09:26:58,True
U000040,T0003090,retweet,2024-08-17 09:56:06,True
U000066,T0004005,like,2024-11-16 00:23:58,True
U000305,T0001250,like,2024-06-02 00:49:34,True
U000560,T0000860,reply,2023-01-13 13:22:04,True
U000282,T0004481,like,2023-07-03 00:00:25,True
U000984,T0002151,like,2022-10-01 07:01:29,True
U000304,T0003193,retweet,2025-02-23 09:03:27,True
U000839,T0002893,like,2025-03-16 20:10:42,True
U000125,T0001752,like,2025-04-25 18:37:18,True
U000495,T0001122,retweet,2022-02-28 08:15:10,True
U000250,T0004248,like,2025-06-29 12:55:34,True
U000179,T0000591,like,2023-06-12 23:05:22,True
U000429,T0000189,like,2022-07-09 17:33:01,True
U000244,T0001323,like,2024-11-06 20:21:03,True
U000062,T0001185,like,2025-01-03 18:53:00,True
U000429,T0003769,like,2025-01-29 11:03:37,True
U000048,T0001130,like,2025-01-20 06:13:27,True
U000354,T0001219,like,2025-11-18 08:23:56,False
U000472,T0001773,like,2025-01-10 12:29:52,True
U000996,T0003165,like,2022-01-17 03:16:09,True
U000374,T0000593,like,2024-01-07 23:11:03,True
U000674,T0001838,like,2025-10-25 16:27:55,False
U000655,T0004966,like,2022-08-26 20:20:19,True
U000800,T0003019,like,2021-12-18 15:30:37,True
U000530,T0000913,like,2022-12-17 02:37:17,True
U000115,T0002013,retweet,2024-11-24 14:42:29,True
U000352,T0003154,retweet,2023-01-18 21:48:28,True
U000050,T0000434,like,2024-04-25 21:20:04,True
U000768,T0003522,reply,2024-01-16 06:59:17,True
U000667,T0002133,quote,2023-08-09 19:39:56,True
U000953,T0000159,like,2021-12-27 18:12:24,True
U000623,T0001446,like,2024-10-30 18:40:54,True
U000704,T0003516,retweet,2024-11-10 12:04:49,False
U000121,T0001496,retweet,2023-04-12 21:57:00,True
U000780,T0002292,like,2023-09-18 01:34:03,True
U000840,T0001851,reply,2021-12-30 02:38:21,True
U000614,T0000270,like,2024-03-05 20:35:20,True
U000993,T0003081,retweet,2022-07-31 14:47:00,True
U000107,T0001467,like,2022-06-09 02:06:27,False
U000860,T0000880,like,2023-03-14 15:59:53,False
U000760,T0004866,retweet,2023-09-14 11:26:51,True
U000719,T0003509,quote,2022-01-16 05:15:29,True
U000962,T0004365,retweet,2023-10-11 02:18:45,True
U000372,T0000795,retweet,2022-02-10 20:09:37,True
U000796,T0000898,like,2022-12-02 11:43:41,True
U000060,T0002530,quote,2023-07-09 18:10:45,True
U000239,T0002206,like,2022-09-22 06:16:12,True
U000843,T0002064,like,2025-05-28 02:51:20,True
U000642,T0000340,retweet,2024-11-16 13:02:41,False
U000347,T0001599,reply,2022-05-14 09:14:38,True
U000044,T0003838,like,2024-02-11 16:04:42,True
U000183,T0000135,like,2022-11-27 16:29:10,False
U000325,T0000126,retweet,2024-12-11 12:03:19,True
U000765,T0003881,like,2022-07-24 01:10:21,True
U000541,T0001678,like,2024-12-06 01:21:28,True
U000187,T0001211,like,2023-08-25 11:01:21,True
U000281,T0000039,like,2025-04-26 00:09:43,True
U000421,T0003868,like,2023-08-11 21:58:28,True
U000527,T0003969,like,2022-03-13 03:49:17,True
U000223,T0001694,reply,2024-12-27 21:50:21,True
U000204,T0001137,like,2024-02-29 06:36:25,True
U000547,T0001453,like,2024-05-22 16:19:14,False
U000370,T0004790,like,2024-04-08 15:27:33,True
U000930,T0002393,retweet,2025-06-30 13:43:53,True
U000951,T0002292,retweet,2021-12-27 02:44:20,True
U000157,T0003730,retweet,2023-07-13 12:19:02,True
U000492,T0004097,like,2022-08-21 11:00:25,True
U000010,T0002901,like,2023-09-04 04:19:58,True
U000469,T0003326,like,2023-01-21 19:55:51,True
U000525,T0002158,like,2023-06-26 00:57:23,True
U000256,T0003853,like,2024-06-17 06:56:22,True
U000647,T0002816,retweet,2025-05-04 09:37:44,True
U000790,T0001085,reply,2023-06-13 01:11:26,True
U000857,T0001115,quote,2024-04-04 21:55:48,True
U000773,T0003493,retweet,2022-07-14 05:58:34,True
U000474,T0004163,like,2022-05-29 14:50:26,True
U000776,T0000034,retweet,2024-01-24 07:36:52,True
U000787,T0002098,like,2024-05-25 18:13:27,True
U000437,T0003284,retweet,2023-03-19 18:10:57,True
U000589,T0002725,reply,2025-07-20 00:19:51,True
U000261,T0000654,retweet,2023-08-07 09:06:02,True
U000212,T0002030,retweet,2023-09-16 16:17:11,True
U000397,T0002500,like,2025-02-27 10:15:26,True
U000916,T0000850,retweet,2025-07-01 13:42:10,True
U000646,T0000337,like,2023-03-01 00:24:03,True
U000953,T0001574,like,2023-07-18 21:24:26,True
U000605,T0000382,reply,2023-11-23 05:25:09,True
U000450,T0001494,like,2025-01-24 19:53:17,True
U000708,T0004732,retweet,2025-03-16 17:56:05,True
U000095,T0000485,like,2022-03-11 16:26:39,False
U000993,T0002201,reply,2022-05-21 04:32:43,True
U000364,T0002158,retweet,2023-05-12 13:44:52,True
U000058,T0004269,like,2023-06-02 08:54:33,True
U000792,T0000097,like,2023-05-13 11:11:10,True
U000721,T0001221,like,2023-07-25 00:34:31,False
U000825,T0000631,retweet,2022-09-10 11:51:49,True
U000199,T0000742,reply,2024-08-31 07:15:18,True
U000447,T0002009,retweet,2025-01-11 02:04:06,True
U000917,T0001678,like,2025-08-26 23:22:32,True
U000941,T0003554,retweet,2022-09-16 10:32:48,True
U000233,T0003739,retweet,2022-12-02 13:15:26,True
U000187,T0003119,retweet,2023-10-25 00:47:12,True
U000406,T0000559,like,2024-03-15 20:12:58,False
U000604,T0001189,retweet,2022-04-11 04:30:09,True
U000860,T0003171,retweet,2022-12-02 15:29:25,True
U000575,T0002418,like,2022-03-19 00:53:01,True
U000781,T0002191,like,2022-10-13 08:03:26,True
U000137,T0003133,like,2023-05-18 11:38:53,True
U000400,T0003321,retweet,2025-08-09 20:26:28,True
U000762,T0003154,like,2024-11-14 08:10:59,True
U000905,T0002252,like,2024-05-22 20:47:30,True
U000957,T0003947,reply,2023-03-19 01:21:35,True
U000431,T0001102,like,2022-11-04 11:16:24,True
U000170,T0000676,like,2024-12-22 05:06:31,False
U000615,T0004787,reply,2024-09-16 07:24:11,True
U000718,T0001324,like,2023-06-06 08:24:40,True
U000678,T0001784,quote,2022-03-26 06:08:50,True
U000169,T0001699,retweet,2025-11-06 19:31:07,True
U000104,T0000885,like,2022-11-23 02:03:52,True
U000644,T0001185,like,2025-05-26 22:14:34,True
U000924,T0001796,reply,2024-01-30 03:33:28,True
U000328,T0001789,retweet,2022-08-06 06:30:06,True
U000471,T0001266,retweet,2025-05-15 23:13:43,True
U000420,T0000663,like,2025-03-01 19:07:01,False
U000857,T0004892,retweet,2024-09-02 17:53:52,False
U000149,T0003384,retweet,2022-01-02 06:34:52,True
U000183,T0000163,like,2023-12-06 07:33:43,True
U000408,T0000860,like,2022-12-05 22:55:42,True
U000333,T0003845,retweet,2024-11-15 21:26:54,True
U000916,T0000585,reply,2022-03-28 21:31:04,True
U000433,T0002401,like,2023-03-18 11:23:23,True
U000283,T0001870,like,2022-08-15 07:29:52,True
U000239,T0001471,like,2025-03-29 02:26:57,True
U000164,T0000449,like,2023-03-26 17:51:57,False
U000250,T0001033,like,2024-09-29 02:21:03,False
U000853,T0004648,retweet,2025-05-30 06:31:38,True
U000257,T0001115,like,2024-09-12 18:39:13,False
U000332,T0000138,retweet,2025-04-06 10:13:29,True
